DATA;CODNEG;STATUS_POSITIVO;ano;mes;dia_do_ano;dia_do_mes;dia_da_semana;semana_do_ano;trimestre;bimestre;semestre;quinzena;semana_do_mes;dia_do_trimestre;primeiro_dia_da_semana;ultimo_dia_da_semana;primeiro_dia_do_mes;ultimo_dia_do_mes;primeiro_dia_do_trimestre;ultimo_dia_do_trimestre;primeiro_dia_do_ano;ultimo_dia_do_ano
20181031;IBOVL34;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IBOVL88;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IBOVL91;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IBOVL92;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IBOVL93;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IBOVL95;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IBOVX17;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IBOVX32;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IBOVX46;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IBOVX75;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IBOVX80;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IBOVX81;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IDNT3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IDNT3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IDVL3;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IDVL4;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IDVL4F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IGBR3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IGBR3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IGTA3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IGTA3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;INEP3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;INEP3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;INEP4;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;INEP4F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IRBR3;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IRBR3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IRBR3T;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IRBR3T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IRDM11;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ISUS11;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITLC34;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITSA3;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITSA3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITSA4;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITSA4F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITSA4T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITSA4T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITSA4T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITSA4T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITSAK123;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITSAL10;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITUB3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITUB3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITUB4;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITUB4F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITUB4T;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITUB4T;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITUB4T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITUB4T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITUBK33;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITUBK481;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITUBK49;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITUBK54;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITUBL55;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITUBW33;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ITUBW50;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IVVB11;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;IVVB11F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JBDU3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JBDU4;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JBDU4F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JBSS3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JBSS3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JBSSL10;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JFEN3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JHSF3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JHSF3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JHSF3T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JNJB34;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JPMC34;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JPSA3;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JRDM11;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JSLG3;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JSLG3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;JSRE11;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KEPL3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KEPL3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KLBN11;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KLBN11F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KLBN3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KLBN3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KLBN4;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KLBN4F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KNCR11;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KNHY11;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KNIP11;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KNRE11;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KNRI11;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KROT3;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KROT3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KROTK11;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KROTK12;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KROTK40;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;KROTL11;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LAME3;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LAME3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LAME4;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LAME4F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LAMEK47;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LCAM3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LCAM3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LEVE3;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LEVE3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LIGT3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LIGT3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LIGT3T;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LILY34;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LINX3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LINX3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LIQO3;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LIQO3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LLIS3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LLIS3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LOGN12;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LOGN3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LOGN3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LPSB3;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LPSB3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LREN3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LREN3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LREN3T;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LREN3T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LUPA3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;LUPA3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MAGG3;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MAGG3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MALL11;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MATB11;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MAXR11;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MBRF11;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MCDC34;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MDIA3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MDIA3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MDIA3T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MEAL3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MEAL3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MEAL3T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MFII11;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MGEL4;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MGFF11;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MGLU3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MGLU3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MGLU3T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MGLU3T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MGLU3T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MILS3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MILS3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MILS3T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MMXM11;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MMXM11F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MMXM3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MMXM3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MNDL3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MNDL3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MNPR3;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MOVI3;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MOVI3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MPLU3;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MPLU3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MRFG3;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MRFG3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MRFG3T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MRFG3T;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MRVE3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MRVE3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MRVE3T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MRVE3T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MRVE3T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MSBR34;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MSFT34;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MTSA4;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MTSA4F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MULT3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MULT3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MWET4;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MXRF11;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MYPK3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;MYPK3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;NATU3;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;NATU3F;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;NATU3T;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;NATU3T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;NFLX34;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;NIKE34;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;NSLU11;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;NVHO11;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ODPV3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;ODPV3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;OFSA3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;OFSA3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;OGXP3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;OGXP3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;OIBR3;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;OIBR3F;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;OIBR3T;0;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;OIBR3T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
20181031;OIBR3T;1;2018;10;304;31;4;44;4;5;4;2;5;31;20181029;20181104;20181001;20181031;20181001;20181231;20180101;20181231
