acao;tecnica;validacao_tamanho_base;validacao_y_pred_quant_0;validacao_y_pred_quant_1;validacao_y_true_quant_0;validacao_y_true_quant_1;validacao_accuracy;validacao_f1_score;validacao_log_loss;validacao_precision;validacao_recall;validacao_roc_auc_score
CESP6T;PassiveAggressiveClassifier;15;0;15;2;13;0.8666666666666667;0.9285714285714286;4.605276798978784;0.8666666666666667;1.0;0.5
CESP6T;Perceptron;15;0;15;2;13;0.8666666666666667;0.9285714285714286;4.605276798978784;0.8666666666666667;1.0;0.5
CESP6T;BaggingClassifier;15;0;15;2;13;0.8666666666666667;0.9285714285714286;4.605276798978784;0.8666666666666667;1.0;0.5
CESP6T;LinearSVC;15;0;15;2;13;0.8666666666666667;0.9285714285714286;4.605276798978784;0.8666666666666667;1.0;0.5
CESP6T;RidgeClassifierCV;15;0;15;2;13;0.8666666666666667;0.9285714285714286;4.605276798978784;0.8666666666666667;1.0;0.5
CESP6T;ExtraTreesClassifier;15;0;15;2;13;0.8666666666666667;0.9285714285714286;4.605276798978784;0.8666666666666667;1.0;0.5
CESP6T;MLPClassifier;15;0;15;2;13;0.8666666666666667;0.9285714285714286;4.605276798978784;0.8666666666666667;1.0;0.5
CESP6T;SGDClassifier;15;0;15;2;13;0.8666666666666667;0.9285714285714286;4.605276798978784;0.8666666666666667;1.0;0.5
CESP6T;LinearDiscriminantAnalysis;15;0;15;2;13;0.8666666666666667;0.9285714285714286;4.605276798978784;0.8666666666666667;1.0;0.5
CESP6T;KNeighborsClassifier;15;0;15;2;13;0.8666666666666667;0.9285714285714286;4.605276798978784;0.8666666666666667;1.0;0.5
CESP6T;ExtraTreeClassifier;15;0;15;2;13;0.8666666666666667;0.9285714285714286;4.605276798978784;0.8666666666666667;1.0;0.5
CESP6T;AdaBoostClassifier;15;0;15;2;13;0.8666666666666667;0.9285714285714286;4.605276798978784;0.8666666666666667;1.0;0.5
CESP6T;LabelSpreading;15;0;15;2;13;0.8666666666666667;0.9285714285714286;4.605276798978784;0.8666666666666667;1.0;0.5
CESP6T;MultinomialNB;15;0;15;2;13;0.8666666666666667;0.9285714285714286;4.605276798978784;0.8666666666666667;1.0;0.5
CESP6T;QuadraticDiscriminantAnalysis;15;0;15;2;13;0.8666666666666667;0.9285714285714286;4.605276798978784;0.8666666666666667;1.0;0.5
CGAS3;GradientBoostingClassifier;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;LinearDiscriminantAnalysis;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;RidgeClassifierCV;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;KNeighborsClassifier;14;6;8;2;12;0.5714285714285714;0.7000000000000001;14.802389854778164;0.875;0.5833333333333334;0.5416666666666667
CGAS3;LabelSpreading;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;BaggingClassifier;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;GaussianProcessClassifier;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;QuadraticDiscriminantAnalysis;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;RandomForestClassifier;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;Perceptron;14;14;0;2;12;0.14285714285714285;0.0;29.604665481352008;0.0;0.0;0.5
CGAS3;MultinomialNB;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;ExtraTreesClassifier;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;CalibratedClassifierCV;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;LogisticRegression;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;MLPClassifier;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;RadiusNeighborsClassifier;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;RidgeClassifier;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;DecisionTreeClassifier;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;PassiveAggressiveClassifier;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;SGDClassifier;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;LinearSVC;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;LabelPropagation;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;AdaBoostClassifier;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;ExtraTreeClassifier;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3;BernoulliNB;14;0;14;2;12;0.8571428571428571;0.923076923076923;4.934225141762984;0.8571428571428571;1.0;0.5
CGAS3F;BaggingClassifier;13;0;13;3;10;0.7692307692307693;0.8695652173913044;7.970671382847896;0.7692307692307693;1.0;0.5
CGAS3F;AdaBoostClassifier;13;0;13;3;10;0.7692307692307693;0.8695652173913044;7.970671382847896;0.7692307692307693;1.0;0.5
CGAS3F;LogisticRegression;13;0;13;3;10;0.7692307692307693;0.8695652173913044;7.970671382847896;0.7692307692307693;1.0;0.5
CGAS3F;DecisionTreeClassifier;13;9;4;3;10;0.5384615384615384;0.5714285714285715;15.940973720728008;1.0;0.4;0.7
CGAS3F;PassiveAggressiveClassifier;13;0;13;3;10;0.7692307692307693;0.8695652173913044;7.970671382847896;0.7692307692307693;1.0;0.5
CGAS3F;ExtraTreeClassifier;13;9;4;3;10;0.23076923076923078;0.28571428571428575;26.56841254953594;0.5;0.2;0.26666666666666666
CGAS3F;RidgeClassifierCV;13;0;13;3;10;0.7692307692307693;0.8695652173913044;7.970671382847896;0.7692307692307693;1.0;0.5
CGAS3F;LabelPropagation;13;0;13;3;10;0.7692307692307693;0.8695652173913044;7.970671382847896;0.7692307692307693;1.0;0.5
CGAS3F;QuadraticDiscriminantAnalysis;13;0;13;3;10;0.7692307692307693;0.8695652173913044;7.970671382847896;0.7692307692307693;1.0;0.5
CGAS3F;KNeighborsClassifier;13;0;13;3;10;0.7692307692307693;0.8695652173913044;7.970671382847896;0.7692307692307693;1.0;0.5
CGAS3F;MLPClassifier;13;0;13;3;10;0.7692307692307693;0.8695652173913044;7.970671382847896;0.7692307692307693;1.0;0.5
CGAS3F;RidgeClassifier;13;0;13;3;10;0.7692307692307693;0.8695652173913044;7.970671382847896;0.7692307692307693;1.0;0.5
CGAS3F;SGDClassifier;13;0;13;3;10;0.7692307692307693;0.8695652173913044;7.970671382847896;0.7692307692307693;1.0;0.5
CGAS3F;LinearSVC;13;0;13;3;10;0.7692307692307693;0.8695652173913044;7.970671382847896;0.7692307692307693;1.0;0.5
CGAS3F;LinearDiscriminantAnalysis;13;0;13;3;10;0.7692307692307693;0.8695652173913044;7.970671382847896;0.7692307692307693;1.0;0.5
CGAS5;RidgeClassifierCV;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;BernoulliNB;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;DecisionTreeClassifier;15;15;0;7;8;0.4666666666666667;0.0;18.420680743952364;0.0;0.0;0.5
CGAS5;LinearSVC;15;15;0;7;8;0.4666666666666667;0.0;18.420680743952364;0.0;0.0;0.5
CGAS5;PassiveAggressiveClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;RandomForestClassifier;15;15;0;7;8;0.4666666666666667;0.0;18.420680743952364;0.0;0.0;0.5
CGAS5;GradientBoostingClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;GaussianProcessClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;AdaBoostClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;BaggingClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;LabelPropagation;15;15;0;7;8;0.4666666666666667;0.0;18.420680743952364;0.0;0.0;0.5
CGAS5;Perceptron;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;MultinomialNB;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;ExtraTreeClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;SGDClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;LabelSpreading;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;LinearDiscriminantAnalysis;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;KNeighborsClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;ExtraTreesClassifier;15;15;0;7;8;0.4666666666666667;0.0;18.420680743952364;0.0;0.0;0.5
CGAS5;LogisticRegression;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;RidgeClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;QuadraticDiscriminantAnalysis;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;MLPClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5;CalibratedClassifierCV;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;BaggingClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;DecisionTreeClassifier;15;10;5;7;8;0.26666666666666666;0.15384615384615385;25.328649248915887;0.2;0.125;0.2767857142857143
CGAS5F;QuadraticDiscriminantAnalysis;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;RandomForestClassifier;15;6;9;7;8;0.4;0.47058823529411764;20.72353236942314;0.4444444444444444;0.5;0.39285714285714285
CGAS5F;MLPClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;GaussianProcessClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;SGDClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;ExtraTreesClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;MultinomialNB;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;Perceptron;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;LogisticRegression;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;LabelSpreading;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;LinearDiscriminantAnalysis;15;10;5;7;8;0.6666666666666666;0.6153846153846154;11.512978771465574;0.8;0.5;0.6785714285714286
CGAS5F;RadiusNeighborsClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;ExtraTreeClassifier;15;13;2;7;8;0.3333333333333333;0.0;23.02595754293115;0.0;0.0;0.35714285714285715
CGAS5F;AdaBoostClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;CalibratedClassifierCV;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;LinearSVC;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;PassiveAggressiveClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;KNeighborsClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;GradientBoostingClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;BernoulliNB;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;RidgeClassifier;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGAS5F;LabelPropagation;15;13;2;7;8;0.4666666666666667;0.2;18.42073405044771;0.5;0.125;0.49107142857142866
CGAS5F;RidgeClassifierCV;15;0;15;7;8;0.5333333333333333;0.6956521739130436;16.11846879642574;0.5333333333333333;1.0;0.5
CGRA3;SGDClassifier;14;5;9;10;4;0.5;0.46153846153846156;17.26973088206828;0.3333333333333333;0.75;0.575
CGRA3;ExtraTreeClassifier;14;0;14;10;4;0.2857142857142857;0.4444444444444445;24.671125708814913;0.2857142857142857;1.0;0.5
CGRA3;RidgeClassifierCV;14;0;14;10;4;0.2857142857142857;0.4444444444444445;24.671125708814913;0.2857142857142857;1.0;0.5
CGRA3;LinearSVC;14;0;14;10;4;0.2857142857142857;0.4444444444444445;24.671125708814913;0.2857142857142857;1.0;0.5
CGRA3;LinearDiscriminantAnalysis;14;0;14;10;4;0.2857142857142857;0.4444444444444445;24.671125708814913;0.2857142857142857;1.0;0.5
CGRA3;GradientBoostingClassifier;14;0;14;10;4;0.2857142857142857;0.4444444444444445;24.671125708814913;0.2857142857142857;1.0;0.5
CGRA3;BernoulliNB;14;0;14;10;4;0.2857142857142857;0.4444444444444445;24.671125708814913;0.2857142857142857;1.0;0.5
CGRA3;DecisionTreeClassifier;14;9;5;10;4;0.35714285714285715;0.0;22.20378468152479;0.0;0.0;0.25
CGRA3;RidgeClassifier;14;0;14;10;4;0.2857142857142857;0.4444444444444445;24.671125708814913;0.2857142857142857;1.0;0.5
CGRA3;LabelSpreading;14;0;14;10;4;0.2857142857142857;0.4444444444444445;24.671125708814913;0.2857142857142857;1.0;0.5
CGRA3;LabelPropagation;14;7;7;10;4;0.5;0.36363636363636365;17.269673767966125;0.2857142857142857;0.5;0.5
CGRA3;CalibratedClassifierCV;14;0;14;10;4;0.2857142857142857;0.4444444444444445;24.671125708814913;0.2857142857142857;1.0;0.5
CGRA3;Perceptron;14;0;14;10;4;0.2857142857142857;0.4444444444444445;24.671125708814913;0.2857142857142857;1.0;0.5
CGRA3;AdaBoostClassifier;14;0;14;10;4;0.2857142857142857;0.4444444444444445;24.671125708814913;0.2857142857142857;1.0;0.5
CGRA3;MultinomialNB;14;0;14;10;4;0.2857142857142857;0.4444444444444445;24.671125708814913;0.2857142857142857;1.0;0.5
CGRA3;LogisticRegression;14;1;13;10;4;0.35714285714285715;0.47058823529411764;22.204013137933423;0.3076923076923077;1.0;0.55
CGRA3;QuadraticDiscriminantAnalysis;14;0;14;10;4;0.2857142857142857;0.4444444444444445;24.671125708814913;0.2857142857142857;1.0;0.5
CGRA3;RandomForestClassifier;14;7;7;10;4;0.6428571428571429;0.5454545454545454;12.3355057403053;0.42857142857142855;0.75;0.675
CGRA3;KNeighborsClassifier;14;7;7;10;4;0.5;0.36363636363636365;17.269673767966125;0.2857142857142857;0.5;0.5
CGRA3;BaggingClassifier;14;4;10;10;4;0.2857142857142857;0.28571428571428575;24.671011480610595;0.2;0.5;0.35
CGRA3;MLPClassifier;14;0;14;10;4;0.2857142857142857;0.4444444444444445;24.671125708814913;0.2857142857142857;1.0;0.5
CGRA3;ExtraTreesClassifier;14;9;5;10;4;0.6428571428571429;0.4444444444444445;12.335448626203142;0.4;0.5;0.5999999999999999
CGRA3;GaussianProcessClassifier;14;5;9;10;4;0.35714285714285715;0.30769230769230765;22.203898909729105;0.2222222222222222;0.5;0.4
CGRA3;PassiveAggressiveClassifier;14;8;6;10;4;0.5714285714285714;0.4;14.802561197084634;0.3333333333333333;0.5;0.5499999999999999
CGRA4;ExtraTreesClassifier;15;9;6;9;6;0.7333333333333333;0.6666666666666666;9.210446984966874;0.6666666666666666;0.6666666666666666;0.7222222222222222
CGRA4;MultinomialNB;15;0;15;9;6;0.4;0.5714285714285715;20.723745595404527;0.4;1.0;0.5
CGRA4;SGDClassifier;15;0;15;9;6;0.4;0.5714285714285715;20.723745595404527;0.4;1.0;0.5
CGRA4;GaussianProcessClassifier;15;15;0;9;6;0.6;0.0;13.815510557964274;0.0;0.0;0.5
CGRA4;KNeighborsClassifier;15;12;3;9;6;0.5333333333333333;0.2222222222222222;16.118202263949012;0.3333333333333333;0.16666666666666666;0.4722222222222222
CGRA4;RandomForestClassifier;15;15;0;9;6;0.6;0.0;13.815510557964274;0.0;0.0;0.5
CGRA4;ExtraTreeClassifier;15;15;0;9;6;0.6;0.0;13.815510557964274;0.0;0.0;0.5
CGRA4;LabelSpreading;15;15;0;9;6;0.6;0.0;13.815510557964274;0.0;0.0;0.5
CGRA4;AdaBoostClassifier;15;15;0;9;6;0.6;0.0;13.815510557964274;0.0;0.0;0.5
CGRA4;LogisticRegression;15;0;15;9;6;0.4;0.5714285714285715;20.723745595404527;0.4;1.0;0.5
CGRA4;PassiveAggressiveClassifier;15;0;15;9;6;0.4;0.5714285714285715;20.723745595404527;0.4;1.0;0.5
CGRA4;QuadraticDiscriminantAnalysis;15;15;0;9;6;0.6;0.0;13.815510557964274;0.0;0.0;0.5
CGRA4;CalibratedClassifierCV;15;15;0;9;6;0.6;0.0;13.815510557964274;0.0;0.0;0.5
CGRA4;BaggingClassifier;15;13;2;9;6;0.6;0.25;13.81556386445962;0.5;0.16666666666666666;0.5277777777777778
CGRA4;MLPClassifier;15;0;15;9;6;0.4;0.5714285714285715;20.723745595404527;0.4;1.0;0.5
CGRA4;LabelPropagation;15;0;15;9;6;0.4;0.5714285714285715;20.723745595404527;0.4;1.0;0.5
CGRA4;LinearDiscriminantAnalysis;15;15;0;9;6;0.6;0.0;13.815510557964274;0.0;0.0;0.5
CGRA4;LinearSVC;15;0;15;9;6;0.4;0.5714285714285715;20.723745595404527;0.4;1.0;0.5
CGRA4;DecisionTreeClassifier;15;10;5;9;6;0.6666666666666666;0.5454545454545454;11.51303207796092;0.6;0.5;0.638888888888889
CGRA4;RidgeClassifier;15;15;0;9;6;0.6;0.0;13.815510557964274;0.0;0.0;0.5
CGRA4;GradientBoostingClassifier;15;0;15;9;6;0.4;0.5714285714285715;20.723745595404527;0.4;1.0;0.5
CGRA4;Perceptron;15;0;15;9;6;0.4;0.5714285714285715;20.723745595404527;0.4;1.0;0.5
CGRA4;BernoulliNB;15;0;15;9;6;0.4;0.5714285714285715;20.723745595404527;0.4;1.0;0.5
CGRA4;RidgeClassifierCV;15;15;0;9;6;0.6;0.0;13.815510557964274;0.0;0.0;0.5
CGRA4F;BernoulliNB;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
CGRA4F;GaussianProcessClassifier;15;7;8;8;7;0.6666666666666666;0.6666666666666666;11.513085384456266;0.625;0.7142857142857143;0.6696428571428572
CGRA4F;RidgeClassifierCV;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
CGRA4F;CalibratedClassifierCV;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
CGRA4F;LabelSpreading;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
CGRA4F;BaggingClassifier;15;4;11;8;7;0.4666666666666667;0.5555555555555556;18.42100058292444;0.45454545454545453;0.7142857142857143;0.48214285714285715
CGRA4F;LinearSVC;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
CGRA4F;AdaBoostClassifier;15;14;1;8;7;0.6;0.25;13.815510557964274;1.0;0.14285714285714285;0.5714285714285714
CGRA4F;LabelPropagation;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
CGRA4F;RidgeClassifier;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
CGRA4F;RandomForestClassifier;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
CGRA4F;SGDClassifier;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
CGRA4F;GradientBoostingClassifier;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
CGRA4F;PassiveAggressiveClassifier;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
CGRA4F;QuadraticDiscriminantAnalysis;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
CGRA4F;Perceptron;15;13;2;8;7;0.5333333333333333;0.22222222222222224;16.118148957453666;0.5;0.14285714285714285;0.5089285714285714
CGRA4F;ExtraTreeClassifier;15;5;10;8;7;0.5333333333333333;0.588235294117647;16.11836218343505;0.5;0.7142857142857143;0.5446428571428572
CGRA4F;KNeighborsClassifier;15;7;8;8;7;0.6666666666666666;0.6666666666666666;11.513085384456266;0.625;0.7142857142857143;0.6696428571428572
CGRA4F;MLPClassifier;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
CGRA4F;DecisionTreeClassifier;15;1;14;8;7;0.4;0.5714285714285714;20.72369228890918;0.42857142857142855;0.8571428571428571;0.42857142857142855
CGRA4F;LogisticRegression;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
CGRA4F;ExtraTreesClassifier;15;1;14;8;7;0.4;0.5714285714285714;20.72369228890918;0.42857142857142855;0.8571428571428571;0.42857142857142855
CGRA4F;LinearDiscriminantAnalysis;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
CHVX34;QuadraticDiscriminantAnalysis;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;MLPClassifier;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;LabelSpreading;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;KNeighborsClassifier;10;3;7;3;7;0.4;0.5714285714285714;20.723505716175467;0.5714285714285714;0.5714285714285714;0.2857142857142857
CHVX34;RidgeClassifier;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;AdaBoostClassifier;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;SGDClassifier;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;LabelPropagation;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;LogisticRegression;10;3;7;3;7;0.6;0.7142857142857143;13.815670477450311;0.7142857142857143;0.7142857142857143;0.5238095238095238
CHVX34;LinearSVC;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;DecisionTreeClassifier;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;RidgeClassifierCV;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;BaggingClassifier;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;LinearDiscriminantAnalysis;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;BernoulliNB;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;GaussianProcessClassifier;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;LogisticRegressionCV;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;RandomForestClassifier;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;PassiveAggressiveClassifier;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;ExtraTreeClassifier;10;2;8;3;7;0.5;0.6666666666666666;17.2696280766844;0.625;0.7142857142857143;0.35714285714285715
CHVX34;Perceptron;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;GradientBoostingClassifier;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;CalibratedClassifierCV;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CHVX34;ExtraTreesClassifier;10;0;10;3;7;0.7;0.8235294117647058;10.361872797702265;0.7;1.0;0.5
CIEL3;BernoulliNB;15;0;15;11;4;0.26666666666666666;0.4210526315789474;25.32902239438331;0.26666666666666666;1.0;0.5
CIEL3;LinearDiscriminantAnalysis;15;9;6;11;4;0.4666666666666667;0.2;18.420947276429096;0.16666666666666666;0.25;0.3977272727272727
CIEL3;MultinomialNB;15;0;15;11;4;0.26666666666666666;0.4210526315789474;25.32902239438331;0.26666666666666666;1.0;0.5
CIEL3;QuadraticDiscriminantAnalysis;15;15;0;11;4;0.7333333333333333;0.0;9.210340371976182;0.0;0.0;0.5
CIEL3;ExtraTreesClassifier;15;2;13;11;4;0.4;0.47058823529411764;20.723745595404527;0.3076923076923077;1.0;0.5909090909090908
CIEL3;AdaBoostClassifier;15;0;15;11;4;0.26666666666666666;0.4210526315789474;25.32902239438331;0.26666666666666666;1.0;0.5
CIEL3;LogisticRegression;15;0;15;11;4;0.26666666666666666;0.4210526315789474;25.32902239438331;0.26666666666666666;1.0;0.5
